,opitutus spp.,paludibacter propionicigenes,magnetospirillum sp.,rhodopseudomonas palustris,acetobacter spp.,bacteroides spp.,pleomorphomonas oryzae,afipia sp.,rhodoblastus acidophilus,spirochaeta spp.,citrobacter werkmanii,pontibacter spp.,pontibacter sp.,ruminococcus spp.,eubacterium sp.,desulfovibrio mexicanus,ancalomicrobium spp.,rhodocyclus tenuis,escherichia spp.,rhodoplanes elegans,propionicimonas paludicola,rhodopseudomonas spp.,pleomorphomonas spp.,caulobacter spp.,opitutus terrae,barnesiella viscericola,pontibacter salisaro,phaeospirillum sp.,rhodopseudomonas pangongensis,enterobacter spp.,prolixibacter spp.,cloacibacterium normanense,rhodopseudomonas rhenobacensis,clostridium sp.,pleomorphomonas sp.,citrobacter spp.,bradyrhizobium sp.,acidovorax caeni,fibrobacter spp.,chlorobium spp.,desulfovibrio desulfuricans,bradyrhizobium yuanmingense,bradyrhizobium spp.,rhodopseudomonas sp.,inquilinus spp.,dechloromonas agitata,acidovorax spp.,opitutus sp.,methylocella palustris,beijerinckia spp.,rhodocyclus spp.,bradyrhizobium elkanii,clostridium spp.,ochrobactrum anthropi,nitrospirillum azospirillum amazonense,acinetobacter junii,propionibacterium acnes,brevundimonas sp.,rhizobium petrolearium,escherichia vulneris,brevundimonas spp.,parabacteroides distasonis,nitrobacter hamburgensis,vitis vinifera,methylocystis heyerii,micrococcus luteus,delftia sp.,methylobacillus sp.,rhodobacter capsulatus,pseudomonas veronii,streptococcus salivarius,stenotrophomonas spp.,zoogloea sp.,bordetella hinzii,cytophaga spp.,rhizobium straminoryzae,methanosaeta sp.,pontibacter korlensis,bacteroides fragilis,sphingobium yanoikuyae,rhodothermus spp.,rhodovibrio sodomensis,rhizobium sp.,enterobacter sp.,gemmatimonas spp.,bacteroides caccae,eubacterium rectale,citrobacter sp.,pseudomonas spp.,hydrogenophaga spp.,atopostipes sp.,rhodovibrio spp.,ochrobactrum intermedium,pseudochrobactrum kiredjianiae,steroidobacter spp.,oligotropha carboxidovorans,salinibacter spp.,pantoea agglomerans,chelatococcus spp.,streptococcus sanguinis,afipia broomeae,prevotella sp.,thioalkalivibrio spp.,methyloligella halotolerans,rhodopseudomonas oryzae,porphyromonas spp.,methylocella silvestris,rhodoplanes spp.,sphingobacterium spp.,nitrobacter spp.,spirosoma spp.,pseudomonas sp.,hartmannibacter stappia sp.,aquabacterium spp.,neisseria perflava,tumebacillus sp.,staphylococcus aureus,phyllobacterium sp.,lactobacillus iners,roseburia spp.,paenibacillus spp.,streptococcus thermophilus,stenoxybacter spp.,elizabethkingia meningoseptica,oribacterium sinus,flexithrix dorotheae,methylococcus capsulatus,flavobacterium sp.,prevotella spp.,methylopila sp.,acinetobacter lwoffii,parabacteroides spp.,enhydrobacter aerosaccus,prevotella pallens,fusobacterium nucleatum,burkholderia ubonensis,aeromonas spp.,methylocystis sp.,corynebacterium tuberculostearicum,sphingomonas faeni,prevotella nanceiensis,lactobacillus helveticus,bacillus thermoamylovorans,bosea spp.,corynebacterium durum,rubrivivax gelatinosus,anaerococcus hydrogenalis,globicatella spp.,finegoldia magna,dietzia spp.,granulicatella elegans,actinomyces marimammalium,veillonella dispar
3M5A,0.1573342040980364,0.0010361262692546798,0.0617908029664609,0.020910911979503538,0.0010989218007246605,0.03459405828681231,0.1300307070148888,0.005369017940683341,0.35936626749640493,0.00011931150979296313,0.07071404798834514,0.08452278535859388,0.04015146282190559,6.27955314699806e-06,0.02484819180267132,0.0,0.0010989218007246605,0.0019027046035404122,0.0006091166552588118,0.00011303195664596508,0.0002323434664389282,0.0002825798916149127,0.00016326838182194954,0.0006467939741408001,0.0,0.000527482464347837,0.00018838659440994178,3.13977657349903e-05,6.907508461697865e-05,6.27955314699806e-06,4.395687202898642e-05,3.13977657349903e-05,6.27955314699806e-05,0.0,0.00014442972238095538,0.0001255910629399612,7.535463776397672e-05,2.511821258799224e-05,2.511821258799224e-05,0.0,0.0,3.13977657349903e-05,1.255910629399612e-05,1.883865944099418e-05,0.0,0.0,6.27955314699806e-06,8.163419091097477e-05,5.023642517598448e-05,0.00019466614755693986,0.0,0.0,0.0,0.00032025721049690106,7.535463776397672e-05,6.27955314699806e-06,6.27955314699806e-06,6.27955314699806e-06,5.651597832298254e-05,6.907508461697865e-05,6.27955314699806e-06,0.0,6.27955314699806e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.27955314699806e-05,1.255910629399612e-05,0.0,0.0,0.0,1.883865944099418e-05,3.767731888198836e-05,0.0,0.0002449025727329243,5.651597832298254e-05,0.0,1.255910629399612e-05,3.13977657349903e-05,6.907508461697865e-05,2.511821258799224e-05,3.767731888198836e-05,6.27955314699806e-06,1.883865944099418e-05,1.883865944099418e-05,1.883865944099418e-05,0.0,0.0,0.0,6.27955314699806e-06,0.0,6.27955314699806e-06,1.255910629399612e-05,0.0,1.883865944099418e-05,6.27955314699806e-06,0.0,0.0,0.0,6.27955314699806e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27955314699806e-06,0.0,6.27955314699806e-06,6.27955314699806e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.27955314699806e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3M7A,0.20351558740408257,0.0015224295876315721,0.0348758869902267,0.0491552265707711,0.009755798794305763,0.07883385393425554,0.12349178850478165,0.008863340070521739,0.26166539797534366,6.124716731851152e-05,0.04834151420496802,0.05045016667979106,0.028847415807018925,8.749595331215932e-06,0.09054081248742246,0.0,0.0009537058911025365,0.0019511597588611526,0.00046372855255444437,0.00012249433463702304,0.00023623907394283014,0.0006212212685163312,0.0001924910972867505,0.0016186751362749472,0.0,0.00031498543192377354,0.00011374473930580711,9.624554864337525e-05,0.00012249433463702304,6.999676264972745e-05,8.749595331215932e-05,0.0,8.749595331215932e-05,0.0,0.00030623583659255757,5.249757198729559e-05,0.00014874312063067083,0.0,5.249757198729559e-05,0.0,0.0,8.749595331215932e-06,3.499838132486373e-05,2.6248785993647795e-05,3.499838132486373e-05,0.0,0.0,0.00028873664593012573,7.874635798094339e-05,0.0001662423112931027,8.749595331215932e-06,8.749595331215932e-06,0.0,0.00042873017122958064,0.00017499190662431863,0.0,0.0,4.374797665607966e-05,5.249757198729559e-05,8.749595331215932e-05,1.7499190662431863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.874635798094339e-05,6.124716731851152e-05,0.0,0.0,0.0,6.999676264972745e-05,9.624554864337525e-05,0.0,7.874635798094339e-05,6.124716731851152e-05,0.0,5.249757198729559e-05,6.124716731851152e-05,8.749595331215932e-05,0.0,7.874635798094339e-05,1.7499190662431863e-05,8.749595331215932e-06,8.749595331215932e-06,1.7499190662431863e-05,0.0,0.0,0.0,6.124716731851152e-05,0.0,1.7499190662431863e-05,0.0,8.749595331215932e-06,1.7499190662431863e-05,2.6248785993647795e-05,0.0,1.7499190662431863e-05,0.0,8.749595331215932e-06,0.0,8.749595331215932e-06,0.0,8.749595331215932e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.749595331215932e-06,0.0,0.0,0.0,0.0,0.0,8.749595331215932e-06,8.749595331215932e-06,8.749595331215932e-06,0.0,0.0,0.0,8.749595331215932e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3M7B,0.09472980986481111,0.007476298781723602,0.024598224003723138,0.038244721177592124,0.029740055997177623,0.16373544711419372,0.19232703552743186,0.011687346589501655,0.098490478227907,7.506324078035745e-05,0.08946037036203001,0.14501467486357256,0.08711839724968286,0.0,0.008422095615556105,0.0,0.001643884973089828,0.0016363786490117924,0.0005479616576966094,0.00011259486117053618,0.0002927466390433941,0.0002852403149653583,0.0002702276668092868,0.0002702276668092868,0.0,0.00105839169500304,0.0003452909075896443,2.2518972234107234e-05,4.503794446821447e-05,0.00017264545379482214,2.2518972234107234e-05,0.0,3.753162039017873e-05,0.0,0.0001651391297167864,0.0002852403149653583,9.007588893642894e-05,1.501264815607149e-05,0.00014262015748267915,4.503794446821447e-05,0.0,3.002529631214298e-05,3.002529631214298e-05,3.002529631214298e-05,1.501264815607149e-05,2.2518972234107234e-05,7.506324078035745e-06,6.005059262428596e-05,4.503794446821447e-05,6.005059262428596e-05,7.506324078035745e-06,0.0,0.0,0.00017264545379482214,2.2518972234107234e-05,0.0,7.506324078035745e-06,7.506324078035745e-06,4.503794446821447e-05,0.0,1.501264815607149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2544268546250216e-05,1.501264815607149e-05,0.0,0.0,0.0,3.753162039017873e-05,3.002529631214298e-05,0.0,0.00015763280563875064,0.00027773399088732256,0.0,7.506324078035745e-06,0.0,2.2518972234107234e-05,0.0,1.501264815607149e-05,7.506324078035745e-06,7.506324078035745e-06,3.002529631214298e-05,1.501264815607149e-05,0.0,0.0,0.0,7.506324078035745e-06,0.0,7.506324078035745e-06,7.506324078035745e-06,7.506324078035745e-06,4.503794446821447e-05,7.506324078035745e-06,0.0,1.501264815607149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.506324078035745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.506324078035745e-06,0.0,0.0,0.0,0.0,0.0,7.506324078035745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3M7C,0.1959986948325035,0.0023988495190216076,0.06970561222023493,0.023420505631556048,0.023293614347174554,0.12462536858896892,0.11269154541499492,0.0052267124280949385,0.10620196258519843,9.667907381447286e-05,0.07907139749601198,0.07398366123652536,0.04032121622274858,0.0,0.1321784212307246,0.0,0.0008338570116498284,0.0017160535602068932,0.000731135495721951,7.250930536085464e-05,0.00032024943201044135,0.00029003722144341855,0.00017523082128873205,0.0016012471600522066,0.0,0.0005559046744332189,0.0002658674529898004,0.00011480640015468652,0.0001812732634021366,0.00015710349494851839,4.833953690723643e-05,1.2084884226809107e-05,6.64668632474501e-05,0.0,0.00022961280030937305,0.00013897616860830472,9.667907381447286e-05,6.042442113404554e-06,1.2084884226809107e-05,0.0,0.0,0.0,0.0,1.812732634021366e-05,3.625465268042732e-05,6.042442113404554e-06,2.4169768453618215e-05,0.0003262918741238459,1.812732634021366e-05,6.042442113404553e-05,3.0212210567022767e-05,0.0,0.0,0.00047735292695895974,0.0002235703581959685,6.042442113404554e-06,1.812732634021366e-05,0.00014501861072170927,7.250930536085464e-05,0.00019335814762894572,4.833953690723643e-05,1.812732634021366e-05,6.042442113404554e-06,0.0,6.042442113404554e-06,0.0,0.0,0.0,0.0,4.833953690723643e-05,2.4169768453618215e-05,0.0,0.0,0.0,0.0001812732634021366,0.00012689128438149564,6.042442113404554e-06,0.0001329337264949002,0.00010876395804128197,0.0,0.00010272151592787741,0.00012084884226809107,3.625465268042732e-05,4.2297094793831874e-05,7.250930536085464e-05,2.4169768453618215e-05,1.2084884226809107e-05,3.0212210567022767e-05,1.2084884226809107e-05,0.0,0.0,2.4169768453618215e-05,5.4381979020640985e-05,1.2084884226809107e-05,6.64668632474501e-05,6.042442113404554e-06,6.042442113404554e-06,1.812732634021366e-05,1.812732634021366e-05,0.0,3.625465268042732e-05,0.0,6.042442113404554e-06,6.042442113404554e-06,1.812732634021366e-05,0.0,1.2084884226809107e-05,0.0,0.0,0.0,2.4169768453618215e-05,6.042442113404554e-06,6.042442113404554e-06,0.0,0.0,6.042442113404554e-06,0.0,0.0,0.0,6.042442113404554e-06,0.0,0.0,0.0,0.0,6.042442113404554e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.042442113404554e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3M10A,0.12113407090870065,0.01601982477706882,0.11933240973807618,0.04965300135937612,0.0902976968656299,0.09391402759078225,0.12755370836504126,0.01177258743260031,0.14977853226404417,0.0,0.026322464828582023,0.08790415422739956,0.055044976487346096,0.0,0.04193252551269293,0.0,0.0018081653625761803,0.0021398791521135374,0.0003056970217305053,0.00020813414245481212,4.552934366199015e-05,0.00028618444587536667,0.00029268863782707955,0.0004943185883301788,0.0,0.0005853772756541591,0.0002406551022133765,0.00016910899074453484,4.552934366199015e-05,7.154611146884167e-05,4.552934366199015e-05,0.00020162995050309926,2.6016767806851515e-05,0.0,0.00028618444587536667,3.9025151710277275e-05,5.203353561370303e-05,0.00010406707122740606,0.00020813414245481212,2.6016767806851515e-05,0.0,1.9512575855138638e-05,1.3008383903425757e-05,1.9512575855138638e-05,5.203353561370303e-05,6.504191951712878e-05,5.853772756541591e-05,3.9025151710277275e-05,3.9025151710277275e-05,8.455449537226742e-05,3.252095975856439e-05,6.504191951712879e-06,0.0,0.00011057126317911894,7.154611146884167e-05,7.805030342055455e-05,1.3008383903425757e-05,3.252095975856439e-05,4.552934366199015e-05,2.6016767806851515e-05,1.3008383903425757e-05,1.3008383903425757e-05,0.0,0.0,6.504191951712879e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.805030342055455e-05,3.252095975856439e-05,2.6016767806851515e-05,6.504191951712878e-05,7.154611146884167e-05,0.0,0.00011057126317911894,9.10586873239803e-05,2.6016767806851515e-05,4.552934366199015e-05,3.9025151710277275e-05,1.3008383903425757e-05,1.9512575855138638e-05,0.0,2.6016767806851515e-05,6.504191951712879e-06,0.0,1.3008383903425757e-05,1.3008383903425757e-05,0.0,0.0,6.504191951712879e-06,0.0,6.504191951712879e-06,0.0,3.252095975856439e-05,2.6016767806851515e-05,2.6016767806851515e-05,0.0,0.0,0.0,0.0,0.0,6.504191951712879e-06,0.0,6.504191951712879e-06,0.0,1.3008383903425757e-05,0.0,0.0,0.0,6.504191951712879e-06,6.504191951712879e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.504191951712879e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3M10B,0.12544834566591,0.007026129339740377,0.26543046097304523,0.03046293839607716,0.030561205939290313,0.18491003606418835,0.11389208258404332,0.00966952625217417,0.07159773198510264,0.0,0.0395330326346511,0.06262590528974185,0.0487701816966874,0.0,0.004294291638414748,0.0,0.0013953991136267602,0.0009040613975609996,0.0006289122765641736,0.0001670548234623586,0.00011792105185578255,7.86140345705217e-05,9.826754321315213e-05,8.844078889183692e-05,0.0,0.000510991224708391,0.000137574560498413,3.930701728526085e-05,9.826754321315213e-06,7.86140345705217e-05,2.9480262963945638e-05,0.000137574560498413,4.913377160657606e-05,0.0,0.00010809429753446735,8.844078889183692e-05,0.0,5.8960525927891276e-05,9.826754321315213e-06,2.9480262963945638e-05,0.0,9.826754321315213e-06,9.826754321315213e-06,0.0,9.826754321315213e-06,6.87872802492065e-05,5.8960525927891276e-05,9.826754321315213e-06,2.9480262963945638e-05,5.8960525927891276e-05,9.826754321315213e-06,0.0,0.0,0.0,9.826754321315213e-06,5.8960525927891276e-05,9.826754321315213e-06,0.0,1.9653508642630425e-05,1.9653508642630425e-05,0.0,9.826754321315213e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001670548234623586,5.8960525927891276e-05,2.9480262963945638e-05,0.0,1.9653508642630425e-05,0.0,4.913377160657606e-05,0.00010809429753446735,2.9480262963945638e-05,9.826754321315213e-06,0.0,0.0,0.0,0.0,6.87872802492065e-05,0.0,0.0,1.9653508642630425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9653508642630425e-05,2.9480262963945638e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.826754321315213e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3M10C,0.14903626597464353,0.0027328147992432207,0.20142367328003016,0.03757801570099962,0.03180068574079578,0.1445927236087653,0.08464477032032648,0.008691365899980428,0.1933702057947272,2.174653686400441e-05,0.03456974476814567,0.056359774705878087,0.03685313113886614,0.0,0.012178060643842468,0.0,0.0011815618362775728,0.0008191195552108327,0.000587156495328119,0.00034794458982407054,2.174653686400441e-05,0.0002827049792320573,0.00015222575804803084,0.00020296767739737446,0.0,0.0003696911266880749,0.00017397229491203527,4.349307372800882e-05,1.4497691242669605e-05,6.523961059201322e-05,0.0,0.00015222575804803084,9.423499307735243e-05,0.0,0.00017397229491203527,0.00011598152994135684,2.174653686400441e-05,0.00012323037556269165,0.00010148383869868723,1.4497691242669605e-05,0.0,0.0,1.4497691242669605e-05,2.174653686400441e-05,5.799076497067842e-05,6.523961059201322e-05,7.248845621334802e-05,3.624422810667401e-05,2.899538248533921e-05,8.698614745601764e-05,7.248845621334803e-06,0.0,0.0,7.973730183468283e-05,2.899538248533921e-05,7.973730183468283e-05,7.248845621334803e-06,0.0,0.0,0.0,0.0,7.248845621334803e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.973730183468283e-05,2.899538248533921e-05,7.248845621334803e-06,4.349307372800882e-05,0.0,0.0,5.799076497067842e-05,0.00010873268432002204,2.174653686400441e-05,1.4497691242669605e-05,7.248845621334803e-06,1.4497691242669605e-05,0.0,0.0,2.899538248533921e-05,0.0,0.0,7.248845621334803e-06,0.0,0.0,0.0,7.248845621334803e-06,0.0,7.248845621334803e-06,7.248845621334803e-06,7.248845621334803e-06,1.4497691242669605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.248845621334803e-06,0.0,7.248845621334803e-06,0.0,7.248845621334803e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.248845621334803e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G3A,0.09787444389520514,0.03868017795353435,0.22413399749039886,0.07596296437126887,0.01501007642876155,0.018451271911479526,0.2846496064489144,0.0333757937564166,0.009933837788509068,0.0013688733411916802,0.18284915776265256,0.001463933989885547,0.0005418456975550401,0.0009315943571998936,0.0021008403361344537,0.00021863949199589337,0.006901403095174722,0.00011407277843264002,0.0026236739039507207,5.703638921632001e-05,0.00031370014068976006,0.0003707365299060801,3.8024259477546675e-05,8.555458382448001e-05,0.0,0.0,9.506064869386669e-06,2.8518194608160004e-05,5.703638921632001e-05,0.00023765162173466673,1.9012129738773337e-05,6.654245408570669e-05,4.7530324346933345e-05,9.506064869386669e-06,0.0003517244001673067,0.00040876078938362675,2.8518194608160004e-05,7.604851895509335e-05,0.0,9.506064869386669e-06,0.0,0.00014259097304080004,1.9012129738773337e-05,9.506064869386669e-06,0.0,1.9012129738773337e-05,4.7530324346933345e-05,1.9012129738773337e-05,5.703638921632001e-05,9.506064869386669e-06,9.506064869386669e-06,0.0,9.506064869386669e-06,7.604851895509335e-05,9.506064869386669e-06,9.506064869386669e-06,0.0,9.506064869386669e-06,1.9012129738773337e-05,0.0,0.0,0.0,0.0,1.9012129738773337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9012129738773337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.506064869386669e-06,0.0,0.0,0.0,1.9012129738773337e-05,9.506064869386669e-06,9.506064869386669e-06,0.0,9.506064869386669e-06,0.0,2.8518194608160004e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.506064869386669e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G3B,0.06339628767790464,0.05556307159478327,0.24481844255641538,0.0649656366686509,0.011161318253152227,0.01562584555441312,0.260958385194004,0.023337301802045567,0.010403701498998864,0.0017316954380648304,0.22802911412955246,0.005154499702364847,0.0021781481681909195,0.0008387899778126522,0.0030169381460035715,0.00037880837707668163,0.004708046972238758,0.0001082309648790519,0.0015017046376968452,6.764435304940744e-05,0.00014881757670869635,0.0001082309648790519,9.470209426917041e-05,0.00014881757670869635,0.0,0.0,5.411548243952595e-05,4.0586611829644464e-05,4.0586611829644464e-05,0.00013528870609881487,0.0,4.0586611829644464e-05,4.0586611829644464e-05,1.3528870609881487e-05,0.0001082309648790519,0.0005140970831754965,0.0,4.0586611829644464e-05,0.0,1.3528870609881487e-05,0.0,1.3528870609881487e-05,2.7057741219762975e-05,0.0,0.0,1.3528870609881487e-05,5.411548243952595e-05,1.3528870609881487e-05,2.7057741219762975e-05,0.0,0.0,0.0,0.0,8.117322365928893e-05,5.411548243952595e-05,4.0586611829644464e-05,0.0,0.0,1.3528870609881487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3528870609881487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3528870609881487e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3528870609881487e-05,0.0,0.0,1.3528870609881487e-05,0.0,0.0,0.0,0.0,0.0,1.3528870609881487e-05,0.0,0.0,1.3528870609881487e-05,0.0,0.0,1.3528870609881487e-05,0.0,1.3528870609881487e-05,0.0,0.0,0.0,0.0,0.0,1.3528870609881487e-05,1.3528870609881487e-05,0.0,0.0,0.0,1.3528870609881487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3528870609881487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3528870609881487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G3C,0.13303216302479745,0.0544758163515836,0.2718684016695311,0.05606678124232752,0.012767002209673459,0.014799901792290696,0.30023078811686715,0.023078811686717406,0.01004664866191996,0.0012472379081757917,0.0997593911122023,0.008553891480481218,0.0035060152221949425,0.0007954824453719617,0.002327522710532777,0.0003142646697765775,0.003034618217530076,9.820770930518046e-05,0.001905229560520501,4.910385465259023e-05,4.910385465259023e-05,0.0001080284802356985,0.00015713233488828874,0.00015713233488828874,0.0,6.874539651362632e-05,0.0001080284802356985,3.9283083722072186e-05,2.9462312791554136e-05,4.910385465259023e-05,0.0,8.838693837466241e-05,4.910385465259023e-05,9.820770930518046e-06,0.00015713233488828874,0.0002848023569850233,2.9462312791554136e-05,7.856616744414437e-05,0.0,0.0,0.0,3.9283083722072186e-05,2.9462312791554136e-05,1.9641541861036093e-05,0.0,0.0,0.0,1.9641541861036093e-05,3.9283083722072186e-05,2.9462312791554136e-05,9.820770930518046e-06,0.0,0.0,8.838693837466241e-05,2.9462312791554136e-05,1.9641541861036093e-05,0.0,1.9641541861036093e-05,3.9283083722072186e-05,1.9641541861036093e-05,9.820770930518046e-06,0.0,0.0,2.9462312791554136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9462312791554136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.820770930518046e-06,0.0,0.0,0.0,0.0,0.0,3.9283083722072186e-05,0.0,1.9641541861036093e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.820770930518046e-06,0.0,0.0,0.0,0.0,0.0,9.820770930518046e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.820770930518046e-06,0.0,0.0,9.820770930518046e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G5A,0.07854086821738346,0.004872973575531091,0.09203443992653382,0.03765672608367925,0.004427080568619748,0.007718195619632032,0.7192466531483231,0.021349781830921618,0.013801450213922479,0.0003821940059240071,0.005467497584746212,0.004713726073062754,0.0016561740256706974,0.00012739800197466902,0.0015075430233669168,8.493200131644602e-05,0.004076736063189409,3.1849500493667255e-05,0.00047774250740500887,1.0616500164555753e-05,2.1233000329111506e-05,8.493200131644602e-05,0.00037157750575945135,0.00023356300362022657,0.0,5.308250082277876e-05,3.1849500493667255e-05,1.0616500164555753e-05,3.1849500493667255e-05,1.0616500164555753e-05,0.0,2.1233000329111506e-05,3.1849500493667255e-05,0.0,0.0003397280052657841,2.1233000329111506e-05,3.1849500493667255e-05,0.0,0.0,0.0,0.0,7.431550115189027e-05,2.1233000329111506e-05,3.1849500493667255e-05,0.0,0.0,1.0616500164555753e-05,0.0,2.1233000329111506e-05,1.0616500164555753e-05,0.0,0.0,0.0,9.554850148100177e-05,2.1233000329111506e-05,0.0,0.0,1.0616500164555753e-05,3.1849500493667255e-05,1.0616500164555753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.369900098733451e-05,0.0,1.0616500164555753e-05,1.0616500164555753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0616500164555753e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.308250082277876e-05,1.0616500164555753e-05,1.0616500164555753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0616500164555753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
